Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Trading Symbol,Formatted Ins Name,Expiry Date,Lot Size,Tick Size,FreezeQty
MCX,mcx_fo,GOLD,254780,OPTFUT,PE,63000,GOLD23SEP63000PE,GOLD23SEP63000PE,GOLD 26SEP23 63000 PE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,254781,OPTFUT,CE,63100,GOLD23SEP63100CE,GOLD23SEP63100CE,GOLD 26SEP23 63100 CE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,254782,OPTFUT,PE,63100,GOLD23SEP63100PE,GOLD23SEP63100PE,GOLD 26SEP23 63100 PE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,254783,OPTFUT,CE,63200,GOLD23SEP63200CE,GOLD23SEP63200CE,GOLD 26SEP23 63200 CE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,254784,OPTFUT,PE,63200,GOLD23SEP63200PE,GOLD23SEP63200PE,GOLD 26SEP23 63200 PE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,254785,OPTFUT,CE,63300,GOLD23SEP63300CE,GOLD23SEP63300CE,GOLD 26SEP23 63300 CE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,254786,OPTFUT,PE,63300,GOLD23SEP63300PE,GOLD23SEP63300PE,GOLD 26SEP23 63300 PE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,254787,OPTFUT,CE,63400,GOLD23SEP63400CE,GOLD23SEP63400CE,GOLD 26SEP23 63400 CE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,254788,OPTFUT,PE,63400,GOLD23SEP63400PE,GOLD23SEP63400PE,GOLD 26SEP23 63400 PE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,254789,OPTFUT,CE,63500,GOLD23SEP63500CE,GOLD23SEP63500CE,GOLD 26SEP23 63500 CE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,254790,OPTFUT,PE,63500,GOLD23SEP63500PE,GOLD23SEP63500PE,GOLD 26SEP23 63500 PE,2023-09-26,1,0.5,100
MCX,mcx_fo,ZINC,255426,OPTFUT,CE,265,ZINC23JUL265CE,ZINC23JUL265CE,ZINC 20JUL23 265 CE,2023-07-20,5,0.01,20
MCX,mcx_fo,ZINC,255427,OPTFUT,PE,265,ZINC23JUL265PE,ZINC23JUL265PE,ZINC 20JUL23 265 PE,2023-07-20,5,0.01,20
MCX,mcx_fo,ZINC,255428,OPTFUT,CE,267,ZINC23JUL267CE,ZINC23JUL267CE,ZINC 20JUL23 267 CE,2023-07-20,5,0.01,20
MCX,mcx_fo,ZINC,255429,OPTFUT,PE,267,ZINC23JUL267PE,ZINC23JUL267PE,ZINC 20JUL23 267 PE,2023-07-20,5,0.01,20
MCX,mcx_fo,ZINC,255430,OPTFUT,CE,270,ZINC23JUL270CE,ZINC23JUL270CE,ZINC 20JUL23 270 CE,2023-07-20,5,0.01,20
MCX,mcx_fo,ZINC,255431,OPTFUT,PE,270,ZINC23JUL270PE,ZINC23JUL270PE,ZINC 20JUL23 270 PE,2023-07-20,5,0.01,20
MCX,mcx_fo,ZINC,256674,OPTFUT,PE,260,ZINC23AUG260PE,ZINC23AUG260PE,ZINC 22AUG23 260 PE,2023-08-22,5,0.01,20
MCX,mcx_fo,SLMAUGNO23,256574,FUTCOM,,0,SLMAUGNO2323AUGFUT,SLMAUGNO2323AUGFUT,SLMAUGNO23 31AUG23 FUT,2023-08-31,5,1.0,120
MCX,mcx_fo,CTNAUGNO23,256580,FUTCOM,,0,CTNAUGNO2323AUGFUT,CTNAUGNO2323AUGFUT,CTNAUGNO23 31AUG23 FUT,2023-08-31,48,20.0,12
MCX,mcx_fo,MENTHAOIL,256675,FUTCOM,,0,MENTHAOIL23OCTFUT,MENTHAOIL23OCTFUT,MENTHAOIL 31OCT23 FUT,2023-10-31,360,0.1,50
MCX,mcx_fo,GOLDM,256780,FUTCOM,,0,GOLDM23AUGFUT,GOLDM23AUGFUT,GOLDM 04AUG23 FUT,2023-08-04,100,1.0,100
MCX,mcx_fo,SLVJULDE23,256781,FUTCOM,,0,SLVJULDE2323JULFUT,SLVJULDE2323JULFUT,SLVJULDE23 05JUL23 FUT,2023-07-05,30,1.0,20
MCX,mcx_fo,SLVSEPDE23,256782,FUTCOM,,0,SLVSEPDE2323SEPFUT,SLVSEPDE2323SEPFUT,SLVSEPDE23 05SEP23 FUT,2023-09-05,30,1.0,20
MCX,mcx_fo,GOLDM,258344,OPTFUT,CE,55600,GOLDM23JUL55600CE,GOLDM23JUL55600CE,GOLDM 26JUL23 55600 CE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,258345,OPTFUT,PE,55600,GOLDM23JUL55600PE,GOLDM23JUL55600PE,GOLDM 26JUL23 55600 PE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,258272,OPTFUT,CE,55700,GOLDM23JUL55700CE,GOLDM23JUL55700CE,GOLDM 26JUL23 55700 CE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,258273,OPTFUT,PE,55700,GOLDM23JUL55700PE,GOLDM23JUL55700PE,GOLDM 26JUL23 55700 PE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,258198,OPTFUT,CE,55800,GOLDM23JUL55800CE,GOLDM23JUL55800CE,GOLDM 26JUL23 55800 CE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,258199,OPTFUT,PE,55800,GOLDM23JUL55800PE,GOLDM23JUL55800PE,GOLDM 26JUL23 55800 PE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,258200,OPTFUT,CE,55900,GOLDM23JUL55900CE,GOLDM23JUL55900CE,GOLDM 26JUL23 55900 CE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,258201,OPTFUT,PE,55900,GOLDM23JUL55900PE,GOLDM23JUL55900PE,GOLDM 26JUL23 55900 PE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,258202,OPTFUT,CE,56000,GOLDM23JUL56000CE,GOLDM23JUL56000CE,GOLDM 26JUL23 56000 CE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,258203,OPTFUT,PE,56000,GOLDM23JUL56000PE,GOLDM23JUL56000PE,GOLDM 26JUL23 56000 PE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,258204,OPTFUT,CE,56100,GOLDM23JUL56100CE,GOLDM23JUL56100CE,GOLDM 26JUL23 56100 CE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,258205,OPTFUT,PE,56100,GOLDM23JUL56100PE,GOLDM23JUL56100PE,GOLDM 26JUL23 56100 PE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,258206,OPTFUT,CE,56200,GOLDM23JUL56200CE,GOLDM23JUL56200CE,GOLDM 26JUL23 56200 CE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,258207,OPTFUT,PE,56200,GOLDM23JUL56200PE,GOLDM23JUL56200PE,GOLDM 26JUL23 56200 PE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,258162,OPTFUT,CE,56300,GOLDM23JUL56300CE,GOLDM23JUL56300CE,GOLDM 26JUL23 56300 CE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,258163,OPTFUT,PE,56300,GOLDM23JUL56300PE,GOLDM23JUL56300PE,GOLDM 26JUL23 56300 PE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,258136,OPTFUT,CE,56400,GOLDM23JUL56400CE,GOLDM23JUL56400CE,GOLDM 26JUL23 56400 CE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,258137,OPTFUT,PE,56400,GOLDM23JUL56400PE,GOLDM23JUL56400PE,GOLDM 26JUL23 56400 PE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,258138,OPTFUT,CE,56500,GOLDM23JUL56500CE,GOLDM23JUL56500CE,GOLDM 26JUL23 56500 CE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,258139,OPTFUT,PE,56500,GOLDM23JUL56500PE,GOLDM23JUL56500PE,GOLDM 26JUL23 56500 PE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,258140,OPTFUT,CE,56600,GOLDM23JUL56600CE,GOLDM23JUL56600CE,GOLDM 26JUL23 56600 CE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,258141,OPTFUT,PE,56600,GOLDM23JUL56600PE,GOLDM23JUL56600PE,GOLDM 26JUL23 56600 PE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,258126,OPTFUT,CE,56700,GOLDM23JUL56700CE,GOLDM23JUL56700CE,GOLDM 26JUL23 56700 CE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,258127,OPTFUT,PE,56700,GOLDM23JUL56700PE,GOLDM23JUL56700PE,GOLDM 26JUL23 56700 PE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,257877,OPTFUT,CE,56800,GOLDM23JUL56800CE,GOLDM23JUL56800CE,GOLDM 26JUL23 56800 CE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,257878,OPTFUT,PE,56800,GOLDM23JUL56800PE,GOLDM23JUL56800PE,GOLDM 26JUL23 56800 PE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,257879,OPTFUT,CE,56900,GOLDM23JUL56900CE,GOLDM23JUL56900CE,GOLDM 26JUL23 56900 CE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,257880,OPTFUT,PE,56900,GOLDM23JUL56900PE,GOLDM23JUL56900PE,GOLDM 26JUL23 56900 PE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,257881,OPTFUT,CE,57000,GOLDM23JUL57000CE,GOLDM23JUL57000CE,GOLDM 26JUL23 57000 CE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,257882,OPTFUT,PE,57000,GOLDM23JUL57000PE,GOLDM23JUL57000PE,GOLDM 26JUL23 57000 PE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,257571,OPTFUT,CE,57100,GOLDM23JUL57100CE,GOLDM23JUL57100CE,GOLDM 26JUL23 57100 CE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,257572,OPTFUT,PE,57100,GOLDM23JUL57100PE,GOLDM23JUL57100PE,GOLDM 26JUL23 57100 PE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,257489,OPTFUT,CE,57200,GOLDM23JUL57200CE,GOLDM23JUL57200CE,GOLDM 26JUL23 57200 CE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,257490,OPTFUT,PE,57200,GOLDM23JUL57200PE,GOLDM23JUL57200PE,GOLDM 26JUL23 57200 PE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,257491,OPTFUT,CE,57300,GOLDM23JUL57300CE,GOLDM23JUL57300CE,GOLDM 26JUL23 57300 CE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,257492,OPTFUT,PE,57300,GOLDM23JUL57300PE,GOLDM23JUL57300PE,GOLDM 26JUL23 57300 PE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,257493,OPTFUT,CE,57400,GOLDM23JUL57400CE,GOLDM23JUL57400CE,GOLDM 26JUL23 57400 CE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,257494,OPTFUT,PE,57400,GOLDM23JUL57400PE,GOLDM23JUL57400PE,GOLDM 26JUL23 57400 PE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,257244,OPTFUT,CE,57500,GOLDM23JUL57500CE,GOLDM23JUL57500CE,GOLDM 26JUL23 57500 CE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,257245,OPTFUT,PE,57500,GOLDM23JUL57500PE,GOLDM23JUL57500PE,GOLDM 26JUL23 57500 PE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,257246,OPTFUT,CE,57600,GOLDM23JUL57600CE,GOLDM23JUL57600CE,GOLDM 26JUL23 57600 CE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,257247,OPTFUT,PE,57600,GOLDM23JUL57600PE,GOLDM23JUL57600PE,GOLDM 26JUL23 57600 PE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,257248,OPTFUT,CE,57700,GOLDM23JUL57700CE,GOLDM23JUL57700CE,GOLDM 26JUL23 57700 CE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,257249,OPTFUT,PE,57700,GOLDM23JUL57700PE,GOLDM23JUL57700PE,GOLDM 26JUL23 57700 PE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,257250,OPTFUT,CE,57800,GOLDM23JUL57800CE,GOLDM23JUL57800CE,GOLDM 26JUL23 57800 CE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,257251,OPTFUT,PE,57800,GOLDM23JUL57800PE,GOLDM23JUL57800PE,GOLDM 26JUL23 57800 PE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,257252,OPTFUT,CE,57900,GOLDM23JUL57900CE,GOLDM23JUL57900CE,GOLDM 26JUL23 57900 CE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,257253,OPTFUT,PE,57900,GOLDM23JUL57900PE,GOLDM23JUL57900PE,GOLDM 26JUL23 57900 PE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,257226,OPTFUT,CE,58000,GOLDM23JUL58000CE,GOLDM23JUL58000CE,GOLDM 26JUL23 58000 CE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,257227,OPTFUT,PE,58000,GOLDM23JUL58000PE,GOLDM23JUL58000PE,GOLDM 26JUL23 58000 PE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,257200,OPTFUT,CE,58100,GOLDM23JUL58100CE,GOLDM23JUL58100CE,GOLDM 26JUL23 58100 CE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,257201,OPTFUT,PE,58100,GOLDM23JUL58100PE,GOLDM23JUL58100PE,GOLDM 26JUL23 58100 PE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,257202,OPTFUT,CE,58200,GOLDM23JUL58200CE,GOLDM23JUL58200CE,GOLDM 26JUL23 58200 CE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,257203,OPTFUT,PE,58200,GOLDM23JUL58200PE,GOLDM23JUL58200PE,GOLDM 26JUL23 58200 PE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,257204,OPTFUT,CE,58300,GOLDM23JUL58300CE,GOLDM23JUL58300CE,GOLDM 26JUL23 58300 CE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,257205,OPTFUT,PE,58300,GOLDM23JUL58300PE,GOLDM23JUL58300PE,GOLDM 26JUL23 58300 PE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,256787,OPTFUT,CE,58400,GOLDM23JUL58400CE,GOLDM23JUL58400CE,GOLDM 26JUL23 58400 CE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,256788,OPTFUT,PE,58400,GOLDM23JUL58400PE,GOLDM23JUL58400PE,GOLDM 26JUL23 58400 PE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,256790,OPTFUT,CE,58500,GOLDM23JUL58500CE,GOLDM23JUL58500CE,GOLDM 26JUL23 58500 CE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,256789,OPTFUT,PE,58500,GOLDM23JUL58500PE,GOLDM23JUL58500PE,GOLDM 26JUL23 58500 PE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,256791,OPTFUT,CE,58600,GOLDM23JUL58600CE,GOLDM23JUL58600CE,GOLDM 26JUL23 58600 CE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,256792,OPTFUT,PE,58600,GOLDM23JUL58600PE,GOLDM23JUL58600PE,GOLDM 26JUL23 58600 PE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,256793,OPTFUT,CE,58700,GOLDM23JUL58700CE,GOLDM23JUL58700CE,GOLDM 26JUL23 58700 CE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,256794,OPTFUT,PE,58700,GOLDM23JUL58700PE,GOLDM23JUL58700PE,GOLDM 26JUL23 58700 PE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,256795,OPTFUT,CE,58800,GOLDM23JUL58800CE,GOLDM23JUL58800CE,GOLDM 26JUL23 58800 CE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,256796,OPTFUT,PE,58800,GOLDM23JUL58800PE,GOLDM23JUL58800PE,GOLDM 26JUL23 58800 PE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,256797,OPTFUT,CE,58900,GOLDM23JUL58900CE,GOLDM23JUL58900CE,GOLDM 26JUL23 58900 CE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,256798,OPTFUT,PE,58900,GOLDM23JUL58900PE,GOLDM23JUL58900PE,GOLDM 26JUL23 58900 PE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,256799,OPTFUT,CE,59000,GOLDM23JUL59000CE,GOLDM23JUL59000CE,GOLDM 26JUL23 59000 CE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,256800,OPTFUT,PE,59000,GOLDM23JUL59000PE,GOLDM23JUL59000PE,GOLDM 26JUL23 59000 PE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,256801,OPTFUT,CE,59100,GOLDM23JUL59100CE,GOLDM23JUL59100CE,GOLDM 26JUL23 59100 CE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,256802,OPTFUT,PE,59100,GOLDM23JUL59100PE,GOLDM23JUL59100PE,GOLDM 26JUL23 59100 PE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,256803,OPTFUT,CE,59200,GOLDM23JUL59200CE,GOLDM23JUL59200CE,GOLDM 26JUL23 59200 CE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,256804,OPTFUT,PE,59200,GOLDM23JUL59200PE,GOLDM23JUL59200PE,GOLDM 26JUL23 59200 PE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,256805,OPTFUT,CE,59300,GOLDM23JUL59300CE,GOLDM23JUL59300CE,GOLDM 26JUL23 59300 CE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,256806,OPTFUT,PE,59300,GOLDM23JUL59300PE,GOLDM23JUL59300PE,GOLDM 26JUL23 59300 PE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,256807,OPTFUT,CE,59400,GOLDM23JUL59400CE,GOLDM23JUL59400CE,GOLDM 26JUL23 59400 CE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,256808,OPTFUT,PE,59400,GOLDM23JUL59400PE,GOLDM23JUL59400PE,GOLDM 26JUL23 59400 PE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,256809,OPTFUT,CE,59500,GOLDM23JUL59500CE,GOLDM23JUL59500CE,GOLDM 26JUL23 59500 CE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,256810,OPTFUT,PE,59500,GOLDM23JUL59500PE,GOLDM23JUL59500PE,GOLDM 26JUL23 59500 PE,2023-07-26,100,0.5,100
MCX,mcx_fo,GOLDM,256811,OPTFUT,CE,59600,GOLDM23JUL59600CE,GOLDM23JUL59600CE,GOLDM 26JUL23 59600 CE,2023-07-26,100,0.5,100
MCX,mcx_fo,COPPER,257647,OPTFUT,PE,695,COPPER23SEP695PE,COPPER23SEP695PE,COPPER 20SEP23 695 PE,2023-09-20,2500,0.01,28
MCX,mcx_fo,COPPER,257648,OPTFUT,CE,700,COPPER23SEP700CE,COPPER23SEP700CE,COPPER 20SEP23 700 CE,2023-09-20,2500,0.01,28
MCX,mcx_fo,COPPER,257649,OPTFUT,PE,700,COPPER23SEP700PE,COPPER23SEP700PE,COPPER 20SEP23 700 PE,2023-09-20,2500,0.01,28
MCX,mcx_fo,COPPER,257650,OPTFUT,CE,705,COPPER23SEP705CE,COPPER23SEP705CE,COPPER 20SEP23 705 CE,2023-09-20,2500,0.01,28
MCX,mcx_fo,COPPER,257651,OPTFUT,PE,705,COPPER23SEP705PE,COPPER23SEP705PE,COPPER 20SEP23 705 PE,2023-09-20,2500,0.01,28
MCX,mcx_fo,COPPER,257652,OPTFUT,CE,710,COPPER23SEP710CE,COPPER23SEP710CE,COPPER 20SEP23 710 CE,2023-09-20,2500,0.01,28
MCX,mcx_fo,COPPER,257653,OPTFUT,PE,710,COPPER23SEP710PE,COPPER23SEP710PE,COPPER 20SEP23 710 PE,2023-09-20,2500,0.01,28
MCX,mcx_fo,COPPER,257654,OPTFUT,CE,715,COPPER23SEP715CE,COPPER23SEP715CE,COPPER 20SEP23 715 CE,2023-09-20,2500,0.01,28
MCX,mcx_fo,COPPER,257655,OPTFUT,PE,715,COPPER23SEP715PE,COPPER23SEP715PE,COPPER 20SEP23 715 PE,2023-09-20,2500,0.01,28
MCX,mcx_fo,COPPER,257656,OPTFUT,CE,720,COPPER23SEP720CE,COPPER23SEP720CE,COPPER 20SEP23 720 CE,2023-09-20,2500,0.01,28
MCX,mcx_fo,COPPER,257657,OPTFUT,PE,720,COPPER23SEP720PE,COPPER23SEP720PE,COPPER 20SEP23 720 PE,2023-09-20,2500,0.01,28
MCX,mcx_fo,COPPER,257658,OPTFUT,CE,725,COPPER23SEP725CE,COPPER23SEP725CE,COPPER 20SEP23 725 CE,2023-09-20,2500,0.01,28
MCX,mcx_fo,COPPER,257659,OPTFUT,PE,725,COPPER23SEP725PE,COPPER23SEP725PE,COPPER 20SEP23 725 PE,2023-09-20,2500,0.01,28
MCX,mcx_fo,COPPER,257660,OPTFUT,CE,730,COPPER23SEP730CE,COPPER23SEP730CE,COPPER 20SEP23 730 CE,2023-09-20,2500,0.01,28
MCX,mcx_fo,COPPER,257661,OPTFUT,PE,730,COPPER23SEP730PE,COPPER23SEP730PE,COPPER 20SEP23 730 PE,2023-09-20,2500,0.01,28
MCX,mcx_fo,COPPER,257662,OPTFUT,CE,735,COPPER23SEP735CE,COPPER23SEP735CE,COPPER 20SEP23 735 CE,2023-09-20,2500,0.01,28
MCX,mcx_fo,COPPER,257663,OPTFUT,PE,735,COPPER23SEP735PE,COPPER23SEP735PE,COPPER 20SEP23 735 PE,2023-09-20,2500,0.01,28
MCX,mcx_fo,COPPER,257664,OPTFUT,CE,740,COPPER23SEP740CE,COPPER23SEP740CE,COPPER 20SEP23 740 CE,2023-09-20,2500,0.01,28
MCX,mcx_fo,COPPER,257665,OPTFUT,PE,740,COPPER23SEP740PE,COPPER23SEP740PE,COPPER 20SEP23 740 PE,2023-09-20,2500,0.01,28
MCX,mcx_fo,COPPER,257666,OPTFUT,CE,745,COPPER23SEP745CE,COPPER23SEP745CE,COPPER 20SEP23 745 CE,2023-09-20,2500,0.01,28
MCX,mcx_fo,SILVER,244731,FUTCOM,,0,SILVER23JULFUT,SILVER23JULFUT,SILVER 05JUL23 FUT,2023-07-05,30,1.0,20
MCX,mcx_fo,GOLD,245896,FUTCOM,,0,GOLD23AUGFUT,GOLD23AUGFUT,GOLD 04AUG23 FUT,2023-08-04,1,1.0,10
MCX,mcx_fo,GOLD,247740,OPTFUT,CE,47200,GOLD23JUL47200CE,GOLD23JUL47200CE,GOLD 26JUL23 47200 CE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,247741,OPTFUT,PE,47200,GOLD23JUL47200PE,GOLD23JUL47200PE,GOLD 26JUL23 47200 PE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,247742,OPTFUT,CE,47300,GOLD23JUL47300CE,GOLD23JUL47300CE,GOLD 26JUL23 47300 CE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,247743,OPTFUT,PE,47300,GOLD23JUL47300PE,GOLD23JUL47300PE,GOLD 26JUL23 47300 PE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,247744,OPTFUT,CE,47400,GOLD23JUL47400CE,GOLD23JUL47400CE,GOLD 26JUL23 47400 CE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,247745,OPTFUT,PE,47400,GOLD23JUL47400PE,GOLD23JUL47400PE,GOLD 26JUL23 47400 PE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,247746,OPTFUT,CE,47500,GOLD23JUL47500CE,GOLD23JUL47500CE,GOLD 26JUL23 47500 CE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,247747,OPTFUT,PE,47500,GOLD23JUL47500PE,GOLD23JUL47500PE,GOLD 26JUL23 47500 PE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,247748,OPTFUT,CE,47600,GOLD23JUL47600CE,GOLD23JUL47600CE,GOLD 26JUL23 47600 CE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,247749,OPTFUT,PE,47600,GOLD23JUL47600PE,GOLD23JUL47600PE,GOLD 26JUL23 47600 PE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,247596,OPTFUT,CE,47700,GOLD23JUL47700CE,GOLD23JUL47700CE,GOLD 26JUL23 47700 CE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,247597,OPTFUT,PE,47700,GOLD23JUL47700PE,GOLD23JUL47700PE,GOLD 26JUL23 47700 PE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,247598,OPTFUT,CE,47800,GOLD23JUL47800CE,GOLD23JUL47800CE,GOLD 26JUL23 47800 CE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,247599,OPTFUT,PE,47800,GOLD23JUL47800PE,GOLD23JUL47800PE,GOLD 26JUL23 47800 PE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,247600,OPTFUT,CE,47900,GOLD23JUL47900CE,GOLD23JUL47900CE,GOLD 26JUL23 47900 CE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,247601,OPTFUT,PE,47900,GOLD23JUL47900PE,GOLD23JUL47900PE,GOLD 26JUL23 47900 PE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,247162,OPTFUT,CE,48000,GOLD23JUL48000CE,GOLD23JUL48000CE,GOLD 26JUL23 48000 CE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,247163,OPTFUT,PE,48000,GOLD23JUL48000PE,GOLD23JUL48000PE,GOLD 26JUL23 48000 PE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,247164,OPTFUT,CE,48100,GOLD23JUL48100CE,GOLD23JUL48100CE,GOLD 26JUL23 48100 CE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,247165,OPTFUT,PE,48100,GOLD23JUL48100PE,GOLD23JUL48100PE,GOLD 26JUL23 48100 PE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,247166,OPTFUT,CE,48200,GOLD23JUL48200CE,GOLD23JUL48200CE,GOLD 26JUL23 48200 CE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,247167,OPTFUT,PE,48200,GOLD23JUL48200PE,GOLD23JUL48200PE,GOLD 26JUL23 48200 PE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,247168,OPTFUT,CE,48300,GOLD23JUL48300CE,GOLD23JUL48300CE,GOLD 26JUL23 48300 CE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,247169,OPTFUT,PE,48300,GOLD23JUL48300PE,GOLD23JUL48300PE,GOLD 26JUL23 48300 PE,2023-07-26,1,0.5,100
